 119   2   1 -2  1  0 -1  0  0  0   13.43288131   -0.000072   0.0               
 120   3   1 -2  1  0  0 -1  0  0   13.43508576   -0.000012   0.0               
 121   2   1 -2  1  0  0  0  0  0   13.43508772   -0.000390   0.000001          
 122   2   1 -2  1  1 -1 -1  0  0   13.43752117    0.000109   0.0               
 123   2   1 -2  1  1  0 -1  0  0   13.43972757    0.000673  -0.000001          
 124   2   1 -2  1  1  0  1  0  0   13.43973150    0.000013   0.0               
 125   2   1 -2  1  1  1  1  0  0   13.44193790   -0.000009   0.0               
 126   2   1 -2  2 -1 -2  0  0  0   13.46710173   -0.000077   0.0               
 127   2   1 -2  2 -1 -1  0  0  0   13.46930814    0.002584   0.0               
 128   2   1 -2  2 -1  0  0  0  0   13.47151455    0.013702  -0.000006          
 129   4   1 -2  2 -1  0  0  0  0   13.47151455    0.000005   0.0               
 130   3   1 -2  2  0 -1  0  0  0   13.47394995    0.000027   0.0               
 131   3   1 -2  2  0  0  0  0  0   13.47615636   -0.000181   0.0               
 132   2   1 -2  2  1 -1  0  0  0   13.47859177    0.000021   0.0               
 133   2   1 -2  2  1  0  0  0  0   13.48079817   -0.000789   0.0               
 134   2   1 -2  2  1  1  0  0  0   13.48300458    0.000244   0.0               
 135   2   1 -2  3 -1 -1 -1  0  0   13.51037482    0.000116   0.0               
 136   2   1 -2  3 -1  0 -1  0  0   13.51258123    0.000630   0.0               
 137   3   1 -2  3  0  0 -1  0  0   13.51722304   -0.000012   0.0               
 138   2   1 -2  3  1  0 -1  0  0   13.52186485   -0.000057   0.0               
 139   2   1 -2  3  1  1 -1  0  0   13.52407126    0.000009   0.0               
 140   2   1 -2  4 -1  0 -2  0  0   13.55364790    0.000023   0.0               
 141   2   1 -2  4 -1  0  0  0  0   13.55365183   -0.000151   0.0               
 142   2   1 -2  4 -1  1  0  0  0   13.55585823    0.000045   0.0               
 143   2   1 -2  5 -1  0 -1  0  0   13.59471851   -0.000017   0.0               
 144   2   1 -1 -3  2  0  1  0  0   13.82911527   -0.000046   0.0               
 145   2   1 -1 -2  0 -3  0  0  0   13.85427910   -0.000028   0.0               
 146   2   1 -1 -2  0 -2  0  0  0   13.85648551   -0.000163   0.0               
 147   2   1 -1 -2  0  0  2  0  0   13.86090224   -0.000013   0.0               
 148   3   1 -1 -2  1 -1  0  0  0   13.86333373    0.000015   0.0               
 149   3   1 -1 -2  1  0  0  0  0   13.86554013    0.000029   0.0               
 150   2   1 -1 -2  2 -1  0  0  0   13.86797554   -0.000198   0.0               
 151   2   1 -1 -2  2  0  0  0  0   13.87018195   -0.001132   0.0               
 152   2   1 -1 -1  0 -1  1  0  0   13.89976251   -0.000154   0.0               
 153   2   1 -1 -1  0  0  1  0  0   13.90196892   -0.001296   0.000002          
 154   2   1 -1 -1  1  0  0  0  0   13.90660877    0.000057   0.0               
 155   3   1 -1 -1  1  0  1  0  0   13.90661074    0.000007   0.0               
 156   2   1 -1 -1  2  0  1  0  0   13.91125255    0.000033   0.0               
 157   2   1 -1  0 -2 -2  0  0  0   13.92933916    0.000014   0.0               
 158   3   1 -1  0 -1 -2  0  0  0   13.93398097    0.000008   0.0               
 159   3   1 -1  0 -1 -1  0  0  0   13.93618738    0.000047   0.0               
 160   2   1 -1  0  0 -3  0  0  0   13.93641638    0.000021   0.0               
 161   3   1 -1  0 -1  0  0  0  0   13.93839379    0.000119   0.0               
 162   2   1 -1  0  0 -2  0  0  0   13.93862279   -0.002178   0.000003          
 163   2   1 -1  0  0 -1  0  0  0   13.94082919    0.071081   0.000020          
 164   4   1 -1  0  0 -1  0  0  0   13.94082919    0.000011   0.0               
 165   2   1 -1  0  0  0  0  0  0   13.94303560    0.376763  -0.000178          
 166   4   1 -1  0  0  0  0  0  0   13.94303560    0.000098   0.0               
 167   2   1 -1  0  0  1  0  0  0   13.94524201    0.000015   0.0               
 168   4   1 -1  0  0  1  0  0  0   13.94524201   -0.000008   0.0               
 169   3   1 -1  0  1 -1  0  0  0   13.94547101    0.000160   0.0               
 170   3   1 -1  0  1  0  0  0  0   13.94767741   -0.001080   0.0               
 171   3   1 -1  0  1  1  0  0  0   13.94988382    0.000141   0.0               
 172   2   1 -1  0  2 -1  0  0  0   13.95011282    0.000070   0.0               
 173   2   1 -1  0  2  0  0  0  0   13.95231923   -0.002429   0.000002          
 174   2   1 -1  0  2  1  0  0  0   13.95452563   -0.000396   0.0               
 175   2   1 -1  0  2  2  0  0  0   13.95673204    0.000015   0.0               
 176   2   1 -1  1 -1  0  0  0  0   13.97946243   -0.000014   0.0               
 177   2   1 -1  1  0 -1 -1  0  0   13.98189587    0.000119   0.0               
 178   2   1 -1  1  0  0 -1  0  0   13.98410228    0.001141  -0.000002          
 179   2   1 -1  1  0  0  1  0  0   13.98410620    0.000055   0.0               
 180   2   1 -1  1  0  1  1  0  0   13.98631261   -0.000035   0.0               
 181   3   1 -1  1  1  0 -1  0  0   13.98874409   -0.000008   0.0               
 182   2   1 -1  1  1  0  0  0  0   13.98874605    0.000025   0.0               
 183   2   1 -1  1  2  0 -1  0  0   13.99338591   -0.000030   0.0               
 184   2   1 -1  2 -2 -1  0  0  0   14.01368285   -0.000040   0.0               
 185   2   1 -1  2 -2  0  0  0  0   14.01588925   -0.000215   0.0               
 186   3   1 -1  2 -1 -1  0  0  0   14.01832466    0.000031   0.0               
 187   3   1 -1  2 -1  0  0  0  0   14.02053107   -0.000210   0.0               
 188   3   1 -1  2 -1  1  0  0  0   14.02273747    0.000029   0.0               
 189   2   1 -1  2  0 -1  0  0  0   14.02296647    0.000140   0.0               
 190   2   1 -1  2  0  0 -2  0  0   14.02516896    0.000014   0.0               
 191   2   1 -1  2  0  0  0  0  0   14.02517288   -0.004914   0.000002          
 192   2   1 -1  2  0  1  0  0  0   14.02737929    0.001071   0.0               
 193   2   1 -1  2  0  2  0  0  0   14.02958569    0.000072   0.0               
 194   2   1 -1  3 -2  0 -1  0  0   14.05695593   -0.000010   0.0               
 195   3   1 -1  3 -1  0 -1  0  0   14.06159775   -0.000009   0.0               
 196   2   1 -1  3  0 -1 -1  0  0   14.06403315    0.000010   0.0               
 197   2   1 -1  3  0  0 -1  0  0   14.06623956   -0.000324   0.0               
 198   2   1 -1  3  0  1 -1  0  0   14.06844597    0.000025   0.0               
 199   2   1 -1  4 -2  0  0  0  0   14.09802653   -0.000092   0.0               
 200   2   1 -1  4 -2  1  0  0  0   14.10023294   -0.000019   0.0               
 201   2   1 -1  4  0  0 -2  0  0   14.10730624   -0.000015   0.0               
 202   2   1  0 -3  1 -1  1  0  0   14.37128357   -0.000028   0.0               
 203   2   1  0 -3  1  0  1  0  0   14.37348998   -0.000133   0.0               
 204   2   1  0 -2 -1 -2  0  0  0   14.40086021    0.000009   0.0               
 205   3   1  0 -2  0 -1  0  0  0   14.40770843    0.000025   0.0               
 206   2   1  0 -2  1 -2  0  0  0   14.41014384    0.000037   0.0               
 207   2   1  0 -2  1 -1  0  0  0   14.41235025   -0.000629   0.0               
 208   2   1  0 -2  1  0  0  0  0   14.41455665   -0.002780   0.0               
 209   2   1  0 -1 -1 -1  1  0  0   14.44413722   -0.000010   0.0               
 210   2   1  0 -1 -1  0  1  0  0   14.44634363   -0.000044   0.0               
 211   2   1  0 -1  0 -1  0  0  0   14.44877707    0.000012   0.0               
 212   2   1  0 -1  0  0  0  0  0   14.45098348    0.000064   0.0               
 213   3   1  0 -1  0  0  1  0  0   14.45098544    0.000012   0.0               
 214   2   1  0 -1  1  0  1  0  0   14.45562726    0.000146   0.0               
 215   2   1  0 -1  1  1  1  0  0   14.45783366    0.000036   0.0               
 216   2   1  0  0 -1 -2  0  0  0   14.48299749    0.000173   0.0               
 217   2   1  0  0 -1 -1  0  0  0   14.48520390   -0.001972  -0.000001          
 218   2   1  0  0 -1  0  0  0  0   14.48741031   -0.010653   0.000005          
 219   3   1  0  0  0 -2  0  0  0   14.48763931   -0.000030   0.0               
 220   3   1  0  0  0 -1  0  0  0   14.48984571    0.000977  -0.000001          
 221   2   1  0  0  0  0 -1  0  0   14.49205016   -0.000014   0.0               
 222   3   1  0  0  0  0  0  0  0   14.49205212   -0.006608  -0.000005          
 223   2   1  0  0  0  0  1  0  0   14.49205408   -0.000037   0.0               
 224   3   1  0  0  0  1  0  0  0   14.49425853    0.000855  -0.000001          
 225   2   1  0  0  1 -1  0  0  0   14.49448753    0.000856   0.000002          
 226   3   1  0  0  0  2  0  0  0   14.49646493   -0.000013   0.0               
 227   2   1  0  0  1  0  0  0  0   14.49669393   -0.029631   0.000013          
 228   4   1  0  0  1  0  0  0  0   14.49669393   -0.000013   0.0               
 229   2   1  0  0  1  1  0  0  0   14.49890034   -0.005946  -0.000001          
 230   2   1  0  0  1  2  0  0  0   14.50110675    0.000167   0.0               
 231   3   1  0  0  2  0  0  0  0   14.50133575   -0.000010   0.0               
 232   2   1  0  1 -1  0 -1  0  0   14.52847698    0.000012   0.0               
 233   2   1  0  1 -1  0  1  0  0   14.52848091    0.000037   0.0               
 234   3   1  0  1  0  0 -1  0  0   14.53311880   -0.000010   0.0               
 235   2   1  0  1  0  0  0  0  0   14.53312076    0.000164   0.0               
 236   2   1  0  1  0  1  0  0  0   14.53532717    0.000036   0.0               
 237   2   1  0  1  1  0 -1  0  0   14.53776061   -0.000183   0.0               
 238   2   1  0  1  1  1 -1  0  0   14.53996702   -0.000046   0.0               
 239   3   1  0  2 -2  0  0  0  0   14.56490577   -0.000010   0.0               
 240   2   1  0  2 -1 -1  0  0  0   14.56734118    0.000164   0.0               
 241   2   1  0  2 -1  0  0  0  0   14.56954759   -0.005667   0.000003          
 242   2   1  0  2 -1  1  0  0  0   14.57175399   -0.001244   0.0               
 243   2   1  0  2 -1  2  0  0  0   14.57396040    0.000029   0.0               
 244   3   1  0  2  0  0  0  0  0   14.57418940   -0.000027   0.0               
 245   3   1  0  2  0  1  0  0  0   14.57639581    0.000017   0.0               
 246   2   1  0  2  1  1  0  0  0   14.58103762    0.000025   0.0               
 247   2   1  0  2  1  2  0  0  0   14.58324403    0.000020   0.0               
 248   2   1  0  3 -1  0 -1  0  0   14.61061426   -0.000242   0.0               
 249   2   1  0  3 -1  1 -1  0  0   14.61282067   -0.000056   0.0               
 250   2   1  1 -5  0  0  3  0  0   14.83573132    0.000014   0.0               
 251   2   1  1 -4  0  0  2  0  0   14.87679800    0.000416   0.0               
 252   2   1  1 -2  0  0  0  0 -2   14.90755459   -0.000008   0.0               
 253   2   1  1 -3  0 -1  1  0  0   14.91565827   -0.000081   0.0               
 254   2   1  1 -3  0  0  1  0  0   14.91786468    0.010251  -0.000030          
 255   2   1  1 -2  0  0  0 -1  0   14.92132644    0.000011   0.0               
 256   2   1  1 -3  2  0  1  0  0   14.92714831   -0.000009   0.0               
 257   2   1  1 -2  0 -2  0  0  0   14.95451855    0.000143   0.0               
 258   2   1  1 -2  0 -1  0  0  0   14.95672495   -0.001973  -0.000006          
 259   2   1  1 -2  0  0  0  0  0   14.95893136    0.175307  -0.000083          
 260   2   1  1 -2  0  0  2  0  0   14.95893528   -0.000112   0.0               
 261   3   1  1 -2  1 -1  0  0  0   14.96136677    0.000009   0.0               
 262   3   1  1 -2  1  0  0  0  0   14.96357317   -0.000067   0.0               
 263   3   1  1 -2  1  1  0  0  0   14.96577958    0.000009   0.0               
 264   2   1  1 -2  2 -1  0  0  0   14.96600858    0.000013   0.0               
 265   2   1  1 -2  2  0  0  0  0   14.96821499   -0.000263   0.0               
 266   2   1  1 -2  2  1  0  0  0   14.97042139   -0.000053   0.0               
 267   2   1  1 -1  0 -1 -1  0  0   14.99779163    0.000029   0.0               
 268   2   1  1 -1  0  0 -1  0  0   14.99999804   -0.001467   0.000005          
 269   2   1  1 -1  0  0  1  0  0   15.00000196   -0.004145   0.000015          
 270   2   1  1 -1  0  1  1  0  0   15.00220837    0.000108   0.0               
 271   2   1  1  0 -2 -2  0  0  0   15.02737220    0.000012   0.0               
 272   2   1  1  0 -2 -1  0  0  0   15.02957861   -0.000097   0.0               
 273   3   1  1  0 -1 -1  0  0  0   15.03422042    0.000054   0.0               
 274   3   1  1  0 -1  0  0  0  0   15.03642683   -0.000360   0.0               
 275   2   1  1  0  0 -2  0  0  0   15.03665583   -0.000067   0.0               
 276   3   1  1  0 -1  1  0  0  0   15.03863323    0.000046   0.0               
 277   2   1  1  0  0 -1  0  0  0   15.03886223    0.010492  -0.000008          
 278   4   1  1  0  0 -1  0  0  0   15.03886223    0.000010   0.0               
 279   2   1  1  0  0  0  0  0  0   15.04106864   -0.529876   0.000224          
 280   4   1  1  0  0  0  0  0  0   15.04106864   -0.000094   0.0               
 281   2   1  1  0  0  0  2  0  0   15.04107256    0.000019   0.0               
 282   2   1  1  0  0  1  0  0  0   15.04327505   -0.071886  -0.000019          
 283   4   1  1  0  0  1  0  0  0   15.04327505   -0.000011   0.0               
 284   2   1  1  0  0  2  0  0  0   15.04548145    0.001543   0.0               
 285   3   1  1  0  1  0  0  0  0   15.04571045   -0.000131   0.0               
 286   3   1  1  0  1  1  0  0  0   15.04791686   -0.000054   0.0               
 287   2   1  1  0  2  1  0  0  0   15.05255867    0.000014   0.0               
 288   2   1  1  0  2  2  0  0  0   15.05476508    0.000012   0.0               
 289   2   1  1  1  0 -1 -1  0  0   15.07992891   -0.000013   0.0               
 290   2   1  1  1  0  0 -1  0  0   15.08213532   -0.004145   0.000013          
 291   2   1  1  1  0  0  1  0  0   15.08213924    0.000063   0.0               
 292   2   1  1  1  0  1 -1  0  0   15.08434173   -0.000075   0.0               
 293   2   1  1  2 -2  0  0  0  0   15.11392229   -0.000263   0.0               
 294   2   1  1  2 -2  1  0  0  0   15.11612870   -0.000073   0.0               
 295   3   1  1  2 -1  0  0  0  0   15.11856411   -0.000024   0.0               
 296   3   1  1  2 -1  1  0  0  0   15.12077051   -0.000009   0.0               
 297   2   1  1  2  0  0 -2  0  0   15.12320200   -0.000104   0.0               
 298   2   1  1  2  0  0  0  0  0   15.12320592   -0.007545   0.000011          
 299   2   1  1  2  0  1  0  0  0   15.12541233    0.000289   0.0               
 300   2   1  1  2  0  2  0  0  0   15.12761873    0.000143   0.0               
 301   2   1  1  2  0  3  0  0  0   15.12982514    0.000013   0.0               
 302   2   1  1  3 -2  0 -1  0  0   15.15498897   -0.000009   0.0               
 303   2   1  1  3  0  0 -1  0  0   15.16427260   -0.000439   0.0               
 304   2   1  1  3  0  1 -1  0  0   15.16647901    0.000012   0.0               
 305   2   1  1  4  0  0 -2  0  0   15.20533928   -0.000018   0.0               
 306   2   1  2 -4  1 -1  0  0  0   15.42824601   -0.000032   0.0               
 307   2   1  2 -4  1  0  2  0  0   15.43045634   -0.000012   0.0               
 308   2   1  2 -3  0  0  0  0  0   15.46687924   -0.000013   0.0               
 309   2   1  2 -3  1  0  1  0  0   15.47152302   -0.000242   0.0               
 310   2   1  2 -3  1  1  1  0  0   15.47372942   -0.000047   0.0               
 311   2   1  2 -2 -1 -2  0  0  0   15.49889325    0.000020   0.0               
 312   2   1  2 -2 -1 -1  0  0  0   15.50109966   -0.000168   0.0               
 313   2   1  2 -2 -1  0  0  0  0   15.50330607    0.000029   0.0               
 314   3   1  2 -2  0 -1  0  0  0   15.50574147   -0.000017   0.0               
 315   3   1  2 -2  0  0  0  0  0   15.50794788   -0.000076   0.0               
 316   3   1  2 -2  0  1  0  0  0   15.51015429    0.000009   0.0               
 317   2   1  2 -2  1 -1  0  0  0   15.51038329    0.000181   0.0               
 318   2   1  2 -2  1  0  0  0  0   15.51258969   -0.005666   0.000002          
 319   2   1  2 -2  1  1  0  0  0   15.51479610   -0.001124   0.0               
 320   2   1  2 -2  1  2  0  0  0   15.51700251    0.000024   0.0               
 321   2   1  2 -1 -1  0  1  0  0   15.54437667   -0.000182   0.0               
 322   2   1  2 -1 -1  1  1  0  0   15.54658307   -0.000031   0.0               
 323   2   1  2 -1  0  0  0  0  0   15.54901652    0.000164   0.0               
 324   2   1  2 -1  0  1  0  0  0   15.55122293    0.000028   0.0               
 325   2   1  2 -1  1  0 -1  0  0   15.55365637    0.000038   0.0               
 326   3   1  2  0 -2  0  0  0  0   15.58080153   -0.000027   0.0               
 327   2   1  2  0 -1 -1  0  0  0   15.58323694    0.000868   0.0               
 328   2   1  2  0 -1  0  0  0  0   15.58544335   -0.029630   0.000012          
 329   4   1  2  0 -1  0  0  0  0   15.58544335   -0.000013   0.0               
 330   2   1  2  0 -1  1  0  0  0   15.58764975   -0.005875   0.0               
 331   3   1  2  0  0 -1  0  0  0   15.58787875    0.000078   0.0               
 332   2   1  2  0 -1  2  0  0  0   15.58985616    0.000124   0.0               
 333   2   1  2  0  0  0 -1  0  0   15.59008320   -0.000022   0.0               
 334   3   1  2  0  0  0  0  0  0   15.59008516   -0.002412   0.000002          
 335   3   1  2  0  0  1  0  0  0   15.59229157   -0.000977   0.0               
 336   3   1  2  0  0  2  0  0  0   15.59449797   -0.000081   0.0               
 337   2   1  2  0  1  0  0  0  0   15.59472697    0.000455   0.0               
 338   2   1  2  0  1  1  0  0  0   15.59693338    0.000287   0.0               
 339   2   1  2  0  1  2  0  0  0   15.59913979    0.000173   0.0               
 340   2   1  2  0  1  3  0  0  0   15.60134619    0.000026   0.0               
 341   2   1  2  1 -1  0 -1  0  0   15.62651002    0.000152   0.0               
 342   2   1  2  1 -1  1 -1  0  0   15.62871643    0.000023   0.0               
 343   2   1  2  2 -1  0  0  0  0   15.66758063    0.000118   0.0               
 344   2   1  2  2 -1  1  0  0  0   15.66978703    0.000092   0.0               
 345   2   1  2  2 -1  2  0  0  0   15.67199344    0.000037   0.0               
 346   2   1  3 -4  0 -1  0  0  0   15.97262071   -0.000027   0.0               
 347   2   1  3 -4  0  0  2  0  0   15.97483104   -0.000019   0.0               
 348   2   1  3 -4  2  0  0  0  0   15.98411075   -0.000092   0.0               
 349   2   1  3 -4  2  1  0  0  0   15.98631715   -0.000018   0.0               
 350   2   1  3 -3  0  0  1  0  0   16.01589772   -0.000324   0.0               
 351   2   1  3 -3  0  1  1  0  0   16.01810413   -0.000062   0.0               
 352   2   1  3 -2 -2 -1  0  0  0   16.04547437   -0.000015   0.0               
 353   3   1  3 -2 -1  0  0  0  0   16.05232259   -0.000010   0.0               
 354   2   1  3 -2  0 -1  0  0  0   16.05475799   -0.000157   0.0               
 355   2   1  3 -2  0  0  0  0  0   16.05696440   -0.004915   0.000003          
 356   2   1  3 -2  0  1  0  0  0   16.05917081   -0.000962   0.0               
