   *(ORIGINAL DATA)=(TIDAL COMP.)+(TREND)+(RESPONSE)+(IRREGULAR)+(STEP)
     FORMAT IS 1H ,I5,5D13.5,        1.D30 AND -1.D30 ARE SPECIAL MARKS
     I    IRREGULAR    TREND        RESPONSE    TIDAL COMP.   ORIGINAL
    49 -3.72688D-02  4.89947D+01  0.00000D+00 -1.57475D-01  4.88000D+01
    50  2.76513D-02  4.88960D+01  0.00000D+00  4.76327D-01  4.94000D+01
    51 -4.21700D-02  4.87798D+01  0.00000D+00  1.06239D+00  4.98000D+01
    52  2.46929D-02  4.86603D+01  0.00000D+00  1.51503D+00  5.02000D+01
    53  1.32125D-02  4.85096D+01  0.00000D+00  1.77718D+00  5.03000D+01
    54  4.35664D-02  4.83246D+01  0.00000D+00  1.83187D+00  5.02000D+01
    55 -1.16683D-01  4.81151D+01  0.00000D+00  1.70155D+00  4.97000D+01
    56  1.28664D-01  4.79349D+01  0.00000D+00  1.43645D+00  4.95000D+01
    57 -1.79096D-02  4.77207D+01  0.00000D+00  1.09720D+00  4.88000D+01
    58 -7.64210D-02  4.75381D+01  0.00000D+00  7.38289D-01  4.82000D+01
    59 -3.23232D-02  4.74348D+01  0.00000D+00  3.97520D-01  4.78000D+01
    60  2.44629D-02  4.73819D+01  0.00000D+00  9.36045D-02  4.75000D+01
    61  5.14608D-02  4.73184D+01  0.00000D+00 -1.69874D-01  4.72000D+01
    62 -9.91009D-03  4.72076D+01  0.00000D+00 -3.97688D-01  4.68000D+01
    63  3.27102D-02  4.70643D+01  0.00000D+00 -5.97014D-01  4.65000D+01
    64 -1.94137D-02  4.68934D+01  0.00000D+00 -7.74019D-01  4.61000D+01
    65 -7.55796D-05  4.67326D+01  0.00000D+00 -9.32527D-01  4.58000D+01
    66 -2.69994D-02  4.66000D+01  0.00000D+00 -1.07301D+00  4.55000D+01
    67 -2.31163D-02  4.65138D+01  0.00000D+00 -1.19068D+00  4.53000D+01
    68  7.85297D-03  4.64651D+01  0.00000D+00 -1.27292D+00  4.52000D+01
    69  7.64729D-02  4.64218D+01  0.00000D+00 -1.29831D+00  4.52000D+01
    70 -2.05424D-02  4.63600D+01  0.00000D+00 -1.23944D+00  4.51000D+01
    71 -6.12561D-02  4.63318D+01  0.00000D+00 -1.07057D+00  4.52000D+01
    72  9.40173D-03  4.63692D+01  0.00000D+00 -7.78568D-01  4.56000D+01
    73  3.03708D-02  4.64425D+01  0.00000D+00 -3.72912D-01  4.61000D+01
    74 -4.18207D-02  4.65319D+01  0.00000D+00  1.09932D-01  4.66000D+01
    75  4.16157D-02  4.66475D+01  0.00000D+00  6.10865D-01  4.73000D+01
    76 -1.87689D-02  4.67579D+01  0.00000D+00  1.06085D+00  4.78000D+01
    77  2.89692D-02  4.68732D+01  0.00000D+00  1.39783D+00  4.83000D+01
    78  3.34987D-02  4.69847D+01  0.00000D+00  1.58180D+00  4.86000D+01
    79 -1.52522D-02  4.71127D+01  0.00000D+00  1.60254D+00  4.87000D+01
    80  1.12780D-02  4.73110D+01  0.00000D+00  1.47767D+00  4.88000D+01
    81 -1.61207D-01  4.76183D+01  0.00000D+00  1.24295D+00  4.87000D+01
    82  7.63807D-02  4.80842D+01  0.00000D+00  9.39442D-01  4.91000D+01
    83 -6.45476D-04  4.85974D+01  0.00000D+00  6.03223D-01  4.92000D+01
    84  1.61473D-02  4.91230D+01  0.00000D+00  2.60854D-01  4.94000D+01
    85  4.39258D-02  4.96253D+01  0.00000D+00 -6.91882D-02  4.96000D+01
    86 -1.25838D-02  5.00847D+01  0.00000D+00 -3.72136D-01  4.97000D+01
    87  7.70807D-03  5.05258D+01  0.00000D+00 -6.33510D-01  4.99000D+01
    88 -2.11024D-02  5.09604D+01  0.00000D+00 -8.39253D-01  5.01000D+01
    89 -2.87026D-02  5.14079D+01  0.00000D+00 -9.79232D-01  5.04000D+01
    90  8.44433D-02  5.18670D+01  0.00000D+00 -1.05144D+00  5.09000D+01
    91 -1.43826D-01  5.23073D+01  0.00000D+00 -1.06345D+00  5.11000D+01
    92  4.63129D-02  5.27830D+01  0.00000D+00 -1.02930D+00  5.18000D+01
    93  5.80218D-02  5.32045D+01  0.00000D+00 -9.62512D-01  5.23000D+01
    94  4.04295D-02  5.35285D+01  0.00000D+00 -8.68887D-01  5.27000D+01
    95 -2.64596D-02  5.37696D+01  0.00000D+00 -7.43136D-01  5.30000D+01
    96 -1.12187D-02  5.39830D+01  0.00000D+00 -5.71817D-01  5.34000D+01
    97 -5.55409D-02  5.41974D+01  0.00000D+00 -3.41907D-01  5.38000D+01
    98  2.08919D-02  5.44303D+01  0.00000D+00 -5.11781D-02  5.44000D+01
    99 -2.81466D-02  5.46435D+01  0.00000D+00  2.84685D-01  5.49000D+01
   100  4.82732D-02  5.48198D+01  0.00000D+00  6.31948D-01  5.55000D+01
   101  3.99476D-02  5.49139D+01  0.00000D+00  9.46158D-01  5.59000D+01
   102 -1.26258D-02  5.49287D+01  0.00000D+00  1.18389D+00  5.61000D+01
   103 -2.10840D-02  5.49072D+01  0.00000D+00  1.31389D+00  5.62000D+01
   104 -2.78332D-03  5.48795D+01  0.00000D+00  1.32328D+00  5.62000D+01
   105  1.28192D-01  5.48548D+01  0.00000D+00  1.21697D+00  5.62000D+01
   106 -1.51719D-01  5.48396D+01  0.00000D+00  1.01213D+00  5.57000D+01
   107 -9.97925D-02  5.49683D+01  0.00000D+00  7.31472D-01  5.56000D+01
