   *(ORIGINAL DATA)=(TIDAL COMP.)+(TREND)+(RESPONSE)+(IRREGULAR)+(STEP)
     FORMAT IS 1H ,I5,5D13.5,        1.D30 AND -1.D30 ARE SPECIAL MARKS
     I    IRREGULAR    TREND        RESPONSE    TIDAL COMP.   ORIGINAL
   175  2.79791D-04  2.86907D+01  0.00000D+00 -2.97840D-03  2.86880D+01
   176 -3.00515D-04  2.86885D+01  0.00000D+00 -3.21212D-03  2.86850D+01
   177 -2.66207D-05  2.86864D+01  0.00000D+00 -3.36213D-03  2.86830D+01
   178  2.05385D-04  2.86842D+01  0.00000D+00 -3.44868D-03  2.86810D+01
   179  4.72780D-04  2.86820D+01  0.00000D+00 -3.45207D-03  2.86790D+01
   180 -2.80563D-04  2.86796D+01  0.00000D+00 -3.32188D-03  2.86760D+01
   181 -3.58659D-04  2.86774D+01  0.00000D+00 -2.99620D-03  2.86740D+01
   182  8.60582D-05  2.86753D+01  0.00000D+00 -2.42442D-03  2.86730D+01
   183  1.12139D-04  2.86735D+01  0.00000D+00 -1.58758D-03  2.86720D+01
   184 -2.19734D-04  2.86717D+01  0.00000D+00 -5.11892D-04  2.86710D+01
   185  1.44395D-04  2.86701D+01  0.00000D+00  7.27105D-04  2.86710D+01
   186  4.11668D-04  2.86686D+01  0.00000D+00  2.01054D-03  2.86710D+01
   187 -2.55458D-04  2.86671D+01  0.00000D+00  3.19204D-03  2.86700D+01
   188  1.03503D-04  2.86658D+01  0.00000D+00  4.12136D-03  2.86700D+01
   189 -4.47051D-04  2.86648D+01  0.00000D+00  4.67208D-03  2.86690D+01
   190  5.56566D-05  2.86642D+01  0.00000D+00  4.76763D-03  2.86690D+01
   191 -2.69647D-04  2.86639D+01  0.00000D+00  4.39904D-03  2.86680D+01
   192  5.96730D-04  2.86638D+01  0.00000D+00  3.62854D-03  2.86680D+01
   193 -2.48930D-04  2.86637D+01  0.00000D+00  2.57659D-03  2.86660D+01
   194 -3.97632D-05  2.86636D+01  0.00000D+00  1.39469D-03  2.86650D+01
   195  1.18664D-04  2.86637D+01  0.00000D+00  2.31268D-04  2.86640D+01
   196  1.74818D-04  2.86636D+01  0.00000D+00 -7.99432D-04  2.86630D+01
   197  7.05336D-05  2.86636D+01  0.00000D+00 -1.63585D-03  2.86620D+01
   198 -2.86222D-04  2.86636D+01  0.00000D+00 -2.26997D-03  2.86610D+01
   199  1.49730D-05  2.86637D+01  0.00000D+00 -2.73149D-03  2.86610D+01
   200  3.98148D-05  2.86640D+01  0.00000D+00 -3.06228D-03  2.86610D+01
