  87   2   1 -1  2  0  0  0         14.02517286   -0.00493                      
  88   2   1 -1  2  0  1  0         14.02737927    0.00107                      
  89   2   1 -1  2  0  2  0         14.02958568    0.00007                      
  90   2   1 -1  3  0  0 -1         14.06623953   -0.00033                      
  91   2   1 -1  4 -2  0  0         14.09802646   -0.00009                      
  92   2   1  0 -3  1  0  1         14.37348999   -0.00013                      
  93   2   1  0 -2  1 -1  0         14.41235025   -0.00063                      
  94   2   1  0 -2  1  0  0         14.41455667   -0.00278                      
  95   2   1  0 -1  0  0  0         14.45098347    0.00006                      
  96   2   1  0 -1  1  0  1         14.45562727    0.00015                      
  97   2   1  0  0 -1 -2  0         14.48299745    0.00017                      
  98   2   1  0  0 -1 -1  0         14.48520386   -0.00197                      
  99   2   1  0  0 -1  0  0         14.48741027   -0.01066                      
 100   3   1  0  0  0 -1  0         14.48984570    0.00098                      
 101   3   1  0  0  0  0  0         14.49205211   -0.00660                      
 102   3   1  0  0  0  1  0         14.49425852    0.00086                      
 103   2   1  0  0  1 -1  0         14.49448753    0.00086                      
 104   2   1  0  0  1  0  0         14.49669395   -0.02964                      
 105   2   1  0  0  1  1  0         14.49890036   -0.00594                      
 106   2   1  0  0  1  2  0         14.50110677    0.00016                      
 107   2   1  0  1  0  0  0         14.53312075    0.00017                      
 108   2   1  0  1  1  0 -1         14.53776062   -0.00018                      
 109   2   1  0  2 -1 -1  0         14.56734114    0.00016                      
 110   2   1  0  2 -1  0  0         14.56954755   -0.00567                      
 111   2   1  0  2 -1  1  0         14.57175396   -0.00124                      
 112   2   1  0  3 -1  0 -1         14.61061423   -0.00024                      
 113   2   1  0  3 -1  1 -1         14.61282064   -0.00006                      
 114   2   1  1 -4  0  0  2         14.87679800    0.00042                      
 115   2   1  1 -3  0 -1  1         14.91565827   -0.00008                      
 116   2   1  1 -3  0  0  1         14.91786468    0.01028                      
 117   2   1  1 -2  0 -2  0         14.95451853    0.00014                      
 118   2   1  1 -2  0 -1  0         14.95672495   -0.00197                      
 119   2   1  1 -2  0  0  0         14.95893136    0.17543                      
 120   2   1  1 -2  0  0  2         14.95893528   -0.00007                      
 121   3   1  1 -2  1  0  0         14.96357320   -0.00007                      
 122   2   1  1 -2  2  0  0         14.96821503   -0.00026                      
 123   2   1  1 -2  2  1  0         14.97042145   -0.00005                      
 124   2   1  1 -1  0  0 -1         14.99999804   -0.00147                      
 125   2   1  1 -1  0  0  1         15.00000196   -0.00416                      
 126   2   1  1 -1  0  1  1         15.00220837    0.00011                      
 127   2   1  1  0 -2 -1  0         15.02957855   -0.00010                      
 128   3   1  1  0 -1 -1  0         15.03422039    0.00005                      
 129   3   1  1  0 -1  0  0         15.03642680   -0.00036                      
 130   2   1  1  0  0 -2  0         15.03665581   -0.00006                      
 131   3   1  1  0 -1  1  0         15.03863321    0.00005                      
 132   2   1  1  0  0 -1  0         15.03886223    0.01051                      
 133   2   1  1  0  0  0  0         15.04106864   -0.53011                      
 134   2   1  1  0  0  1  0         15.04327505   -0.07186                      
 135   2   1  1  0  0  2  0         15.04548146    0.00155                      
 136   3   1  1  0  1  0  0         15.04571048   -0.00013                      
 137   3   1  1  0  1  1  0         15.04791689   -0.00005                      
 138   2   1  1  1  0  0 -1         15.08213532   -0.00422                      
 139   2   1  1  1  0  1 -1         15.08434173   -0.00008                      
 140   2   1  1  2 -2  0  0         15.11392224   -0.00026                      
 141   2   1  1  2 -2  1  0         15.11612866   -0.00008                      
 142   2   1  1  2  0  0 -2         15.12320199   -0.00010                      
 143   2   1  1  2  0  0  0         15.12320592   -0.00755                      
 144   2   1  1  2  0  1  0         15.12541233    0.00029                      
 145   2   1  1  2  0  2  0         15.12761874    0.00014                      
 146   2   1  1  3  0  0 -1         15.16427259   -0.00044                      
 147   2   1  2 -3  1  0  1         15.47152305   -0.00024                      
 148   2   1  2 -2 -1 -1  0         15.50109964   -0.00017                      
 149   3   1  2 -2  0  0  0         15.50794789   -0.00008                      
 150   2   1  2 -2  1 -1  0         15.51038331    0.00018                      
 151   2   1  2 -2  1  0  0         15.51258973   -0.00567                      
 152   2   1  2 -2  1  1  0         15.51479614   -0.00113                      
 153   2   1  2 -1 -1  0  1         15.54437665   -0.00018                      
 154   2   1  2 -1  0  0  0         15.54901653    0.00016                      
 155   2   1  2  0 -1 -1  0         15.58323692    0.00087                      
 156   2   1  2  0 -1  0  0         15.58544333   -0.02964                      
 157   2   1  2  0 -1  1  0         15.58764974   -0.00587                      
 158   3   1  2  0  0 -1  0         15.58787876    0.00008                      
 159   2   1  2  0 -1  2  0         15.58985616    0.00014                      
 160   3   1  2  0  0  0  0         15.59008517   -0.00242                      
 161   3   1  2  0  0  1  0         15.59229158   -0.00098                      
 162   3   1  2  0  0  2  0         15.59449799   -0.00008                      
 163   2   1  2  0  1  0  0         15.59472701    0.00045                      
 164   2   1  2  0  1  1  0         15.59693342    0.00029                      
 165   2   1  2  0  1  2  0         15.59913983    0.00017                      
 166   2   1  2  1 -1  0 -1         15.62651001    0.00015                      
 167   2   1  2  2 -1  0  0         15.66758061    0.00012                      
 168   2   1  2  2 -1  1  0         15.66978702    0.00009                      
 169   2   1  3 -4  2  0  0         15.98411082   -0.00009                      
 170   2   1  3 -3  0  0  1         16.01589774   -0.00032                      
 171   2   1  3 -3  0  1  1         16.01810416   -0.00006                      
 172   2   1  3 -2  0 -1  0         16.05475801   -0.00016                      
 173   2   1  3 -2  0  0  0         16.05696442   -0.00492                      
 174   2   1  3 -2  0  1  0         16.05917083   -0.00096                      
 175   3   1  3 -2  1  0  0         16.06160626   -0.00008                      
 176   2   1  3 -1  0  0 -1         16.09803110    0.00010                      
 177   2   1  3  0 -2 -1  0         16.12761161    0.00006                      
 178   2   1  3  0 -2  0  0         16.12981802   -0.00243                      
 179   2   1  3  0 -2  1  0         16.13202444   -0.00048                      
 180   3   1  3  0 -1  0  0         16.13445986   -0.00039                      
 181   3   1  3  0 -1  1  0         16.13666627   -0.00016                      
